,Date,Day,Month,Year,Customer_Age,Age_Group,Customer_Gender,Country,State,Product_Category,Sub_Category,Product,Order_Quantity,Unit_Cost,Unit_Price,Profit,Cost,Revenue
52515,2011-05-27,27,May,2011,33,Young Adults (25-34),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 38",3,1252,2295,2234,3756,5990
52516,2012-12-16,16,December,2012,33,Young Adults (25-34),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 38",2,1252,2295,1489,2504,3993
52517,2011-12-16,16,December,2011,33,Young Adults (25-34),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 38",2,1252,2295,1489,2504,3993
52518,2012-12-31,31,December,2012,33,Young Adults (25-34),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 38",2,1252,2295,1489,2504,3993
52519,2011-12-31,31,December,2011,33,Young Adults (25-34),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,745,1252,1997
52520,2013-01-19,19,January,2013,33,Young Adults (25-34),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,745,1252,1997
52521,2015-01-19,19,January,2015,33,Young Adults (25-34),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,745,1252,1997
52522,2013-02-17,17,February,2013,33,Young Adults (25-34),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,745,1252,1997
52523,2015-02-17,17,February,2015,33,Young Adults (25-34),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,745,1252,1997
52524,2013-05-08,8,May,2013,33,Young Adults (25-34),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,745,1252,1997
52525,2015-05-08,8,May,2015,33,Young Adults (25-34),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 38",3,1252,2295,2234,3756,5990
52526,2013-07-04,4,July,2013,33,Young Adults (25-34),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,745,1252,1997
52527,2015-07-04,4,July,2015,33,Young Adults (25-34),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,745,1252,1997
52528,2013-07-13,13,July,2013,33,Young Adults (25-34),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,745,1252,1997
52529,2015-07-13,13,July,2015,33,Young Adults (25-34),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 38",3,1252,2295,2234,3756,5990
52530,2013-10-11,11,October,2013,33,Young Adults (25-34),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,745,1252,1997
52531,2015-10-11,11,October,2015,33,Young Adults (25-34),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 38",2,1252,2295,1489,2504,3993
52532,2013-11-09,9,November,2013,33,Young Adults (25-34),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,745,1252,1997
52533,2015-11-09,9,November,2015,33,Young Adults (25-34),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,745,1252,1997
52534,2014-01-04,4,January,2014,33,Young Adults (25-34),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,745,1252,1997
52535,2016-01-04,4,January,2016,33,Young Adults (25-34),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,745,1252,1997
52536,2014-01-15,15,January,2014,33,Young Adults (25-34),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,745,1252,1997
52537,2016-01-15,15,January,2016,33,Young Adults (25-34),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 38",3,1252,2295,2234,3756,5990
52538,2014-02-03,3,February,2014,33,Young Adults (25-34),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,752,1266,2018
52539,2016-02-03,3,February,2016,33,Young Adults (25-34),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",3,1266,2320,2257,3798,6055
52540,2014-04-11,11,April,2014,33,Young Adults (25-34),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,752,1266,2018
52541,2016-04-11,11,April,2016,33,Young Adults (25-34),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",3,1266,2320,2257,3798,6055
52542,2014-06-03,3,June,2014,33,Young Adults (25-34),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,752,1266,2018
52543,2016-06-03,3,June,2016,33,Young Adults (25-34),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,752,1266,2018
52544,2013-02-24,24,February,2013,33,Young Adults (25-34),M,Australia,Tasmania,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,607,1252,1859
52545,2015-02-24,24,February,2015,33,Young Adults (25-34),M,Australia,Tasmania,Bikes,Mountain Bikes,"Mountain-200 Black, 42",2,1252,2295,1214,2504,3718
52546,2014-06-20,20,June,2014,33,Young Adults (25-34),M,Australia,Tasmania,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,607,1252,1859
52547,2016-06-20,20,June,2016,33,Young Adults (25-34),M,Australia,Tasmania,Bikes,Mountain Bikes,"Mountain-200 Black, 38",1,1252,2295,607,1252,1859
52548,2013-03-31,31,March,2013,29,Young Adults (25-34),M,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,538,1252,1790
52549,2015-03-31,31,March,2015,29,Young Adults (25-34),M,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 46",3,1252,2295,1614,3756,5370
52550,2013-10-26,26,October,2013,29,Young Adults (25-34),M,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,538,1252,1790
52551,2015-10-26,26,October,2015,29,Young Adults (25-34),M,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,538,1252,1790
52552,2013-12-17,17,December,2013,29,Young Adults (25-34),M,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,538,1252,1790
52553,2015-12-17,17,December,2015,29,Young Adults (25-34),M,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,538,1252,1790
52554,2013-03-10,10,March,2013,29,Young Adults (25-34),F,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,538,1252,1790
52555,2015-03-10,10,March,2015,29,Young Adults (25-34),F,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,538,1252,1790
52556,2013-05-20,20,May,2013,29,Young Adults (25-34),F,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,538,1252,1790
52557,2015-05-20,20,May,2015,29,Young Adults (25-34),F,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 42",3,1252,2295,1614,3756,5370
52558,2013-12-15,15,December,2013,29,Young Adults (25-34),F,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,538,1252,1790
52559,2015-12-15,15,December,2015,29,Young Adults (25-34),F,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,538,1252,1790
52560,2013-12-23,23,December,2013,29,Young Adults (25-34),F,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,538,1252,1790
52561,2015-12-23,23,December,2015,29,Young Adults (25-34),F,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,538,1252,1790
52562,2013-12-24,24,December,2013,29,Young Adults (25-34),F,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,538,1252,1790
52563,2015-12-24,24,December,2015,29,Young Adults (25-34),F,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 42",2,1252,2295,1076,2504,3580
52564,2013-12-25,25,December,2013,29,Young Adults (25-34),F,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,538,1252,1790
52565,2015-12-25,25,December,2015,29,Young Adults (25-34),F,United States,Washington,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,538,1252,1790
52566,2013-07-27,27,July,2013,19,Youth (<25),F,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,722,1252,1974
52567,2015-07-27,27,July,2015,19,Youth (<25),F,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,722,1252,1974
52568,2013-09-27,27,September,2013,19,Youth (<25),F,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,722,1252,1974
52569,2015-09-27,27,September,2015,19,Youth (<25),F,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,722,1252,1974
52570,2013-11-14,14,November,2013,19,Youth (<25),F,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,722,1252,1974
52571,2015-11-14,14,November,2015,19,Youth (<25),F,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,722,1252,1974
52572,2012-11-02,2,November,2012,19,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",2,420,769,667,840,1507
52573,2011-11-02,2,November,2011,19,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",4,420,769,1334,1680,3014
52574,2013-01-09,9,January,2013,19,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",1,420,769,334,420,754
52575,2015-01-09,9,January,2015,19,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",3,420,769,1001,1260,2261
52576,2013-06-19,19,June,2013,19,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",1,420,769,334,420,754
52577,2015-06-19,19,June,2015,19,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",1,420,769,334,420,754
52578,2013-06-23,23,June,2013,19,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",1,420,769,334,420,754
52579,2015-06-23,23,June,2015,19,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",3,420,769,1001,1260,2261
52580,2013-10-08,8,October,2013,19,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",1,420,769,334,420,754
52581,2015-10-08,8,October,2015,19,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",3,420,769,1001,1260,2261
52582,2013-10-14,14,October,2013,19,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",1,420,769,334,420,754
52583,2015-10-14,14,October,2015,19,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",2,420,769,667,840,1507
52584,2013-12-03,3,December,2013,19,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",1,420,769,334,420,754
52585,2015-12-03,3,December,2015,19,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",1,420,769,334,420,754
52586,2013-12-24,24,December,2013,19,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",1,420,769,334,420,754
52587,2015-12-24,24,December,2015,19,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",2,420,769,667,840,1507
52588,2014-03-15,15,March,2014,19,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",1,420,769,334,420,754
52589,2016-03-15,15,March,2016,19,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",3,420,769,1001,1260,2261
52590,2014-04-14,14,April,2014,19,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",1,420,769,334,420,754
52591,2016-04-14,14,April,2016,19,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",1,420,769,334,420,754
52592,2014-05-09,9,May,2014,19,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",1,420,769,334,420,754
52593,2016-05-09,9,May,2016,19,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",2,420,769,667,840,1507
52594,2014-05-20,20,May,2014,19,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",1,420,769,334,420,754
52595,2016-05-20,20,May,2016,19,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",1,420,769,334,420,754
52596,2014-06-03,3,June,2014,19,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",1,420,769,334,420,754
52597,2016-06-03,3,June,2016,19,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",1,420,769,334,420,754
52598,2014-06-06,6,June,2014,19,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",1,420,769,334,420,754
52599,2016-06-06,6,June,2016,19,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",1,420,769,334,420,754
52600,2013-02-12,12,February,2013,51,Adults (35-64),M,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",1,420,769,249,420,669
52601,2015-02-12,12,February,2015,51,Adults (35-64),M,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",1,420,769,249,420,669
52602,2013-06-08,8,June,2013,51,Adults (35-64),M,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",1,420,769,249,420,669
52603,2015-06-08,8,June,2015,51,Adults (35-64),M,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",3,420,769,747,1260,2007
52604,2013-06-12,12,June,2013,51,Adults (35-64),M,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",1,420,769,249,420,669
52605,2015-06-12,12,June,2015,51,Adults (35-64),M,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",1,420,769,249,420,669
52606,2013-09-28,28,September,2013,51,Adults (35-64),M,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",1,420,769,249,420,669
52607,2015-09-28,28,September,2015,51,Adults (35-64),M,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-400-W Silver, 38",3,420,769,747,1260,2007
52608,2013-02-08,8,February,2013,50,Adults (35-64),F,Australia,South Australia,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,636,1266,1902
52609,2015-02-08,8,February,2015,50,Adults (35-64),F,Australia,South Australia,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",2,1266,2320,1273,2532,3805
52610,2014-01-25,25,January,2014,50,Adults (35-64),F,Australia,South Australia,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,636,1266,1902
52611,2016-01-25,25,January,2016,50,Adults (35-64),F,Australia,South Australia,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,636,1266,1902
52612,2014-04-02,2,April,2014,20,Youth (<25),M,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,722,1252,1974
52613,2016-04-02,2,April,2016,20,Youth (<25),M,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 46",2,1252,2295,1443,2504,3947
52614,2012-07-27,27,July,2012,20,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-500 Black, 44",2,295,540,468,590,1058
52615,2011-07-27,27,July,2011,20,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-500 Black, 44",1,295,540,234,295,529
52616,2013-10-07,7,October,2013,20,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-500 Black, 44",1,295,540,234,295,529
52617,2015-10-07,7,October,2015,20,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-500 Black, 44",1,295,540,234,295,529
52618,2013-12-03,3,December,2013,20,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-500 Black, 44",1,295,540,234,295,529
52619,2015-12-03,3,December,2015,20,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-500 Black, 44",1,295,540,234,295,529
52620,2013-12-21,21,December,2013,20,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-500 Black, 44",1,295,540,234,295,529
52621,2015-12-21,21,December,2015,20,Youth (<25),M,United States,California,Bikes,Mountain Bikes,"Mountain-500 Black, 44",2,295,540,468,590,1058
52622,2013-02-12,12,February,2013,48,Adults (35-64),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,745,1252,1997
52623,2015-02-12,12,February,2015,48,Adults (35-64),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,745,1252,1997
52624,2013-07-21,21,July,2013,17,Youth (<25),F,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,1008,1266,2274
52625,2015-07-21,21,July,2015,17,Youth (<25),F,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,1008,1266,2274
52626,2013-10-02,2,October,2013,17,Youth (<25),F,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,1008,1266,2274
52627,2015-10-02,2,October,2015,17,Youth (<25),F,United States,California,Bikes,Mountain Bikes,"Mountain-200 Silver, 42",1,1266,2320,1008,1266,2274
52628,2012-04-24,24,April,2012,42,Adults (35-64),M,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 42",2,1252,2295,1489,2504,3993
52629,2011-04-24,24,April,2011,42,Adults (35-64),M,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,745,1252,1997
52630,2013-02-19,19,February,2013,42,Adults (35-64),M,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,745,1252,1997
52631,2015-02-19,19,February,2015,42,Adults (35-64),M,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,745,1252,1997
52632,2013-06-11,11,June,2013,42,Adults (35-64),M,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,745,1252,1997
52633,2015-06-11,11,June,2015,42,Adults (35-64),M,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 42",3,1252,2295,2234,3756,5990
52634,2013-09-07,7,September,2013,42,Adults (35-64),M,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,745,1252,1997
52635,2015-09-07,7,September,2015,42,Adults (35-64),M,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,745,1252,1997
52636,2014-02-18,18,February,2014,42,Adults (35-64),M,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,745,1252,1997
52637,2016-02-18,18,February,2016,42,Adults (35-64),M,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 42",2,1252,2295,1489,2504,3993
52638,2014-05-27,27,May,2014,42,Adults (35-64),M,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,745,1252,1997
52639,2016-05-27,27,May,2016,42,Adults (35-64),M,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,745,1252,1997
52640,2014-06-08,8,June,2014,42,Adults (35-64),M,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,745,1252,1997
52641,2016-06-08,8,June,2016,42,Adults (35-64),M,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,745,1252,1997
52642,2014-06-20,20,June,2014,42,Adults (35-64),M,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 46",1,1252,2295,745,1252,1997
52643,2016-06-20,20,June,2016,42,Adults (35-64),M,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-200 Black, 46",2,1252,2295,1489,2504,3993
52644,2013-10-04,4,October,2013,23,Youth (<25),F,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 42",1,1252,2295,722,1252,1974
52645,2015-10-04,4,October,2015,23,Youth (<25),F,United States,Oregon,Bikes,Mountain Bikes,"Mountain-200 Black, 42",2,1252,2295,1443,2504,3947
52646,2012-04-27,27,April,2012,38,Adults (35-64),F,Australia,New South Wales,Bikes,Mountain Bikes,"Mountain-400-W Silver, 42",2,420,769,498,840,1338
